label,repeat,method,positive_count,train_positive,train_negative,contaminated_positive,eval_positive,eval_negative,roc_auc,average_precision,eval_positive_mean_score
Tracery Rose Window,76,Ignore,9,5,20,2,2,10,1.0,1.0,0.547048807144165
Tracery Rose Window,76,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5484398007392883
Tracery Rose Window,77,PN,9,5,22,2,2,10,1.0,1.0,0.5550687313079834
Tracery Rose Window,77,Ignore,9,5,20,2,2,10,1.0,1.0,0.5632591247558594
Tracery Rose Window,77,Oracle,9,7,20,2,2,10,1.0,1.0,0.5719810724258423
Tracery Rose Window,78,PN,9,5,22,2,2,10,0.9,0.5833333333333333,0.5433007478713989
Tracery Rose Window,78,Ignore,9,5,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5492228269577026
Tracery Rose Window,78,Oracle,9,7,20,2,2,10,1.0,1.0,0.5590469241142273
Tracery Rose Window,79,PN,9,5,22,2,2,10,0.85,0.7,0.5275760293006897
Tracery Rose Window,79,Ignore,9,5,20,2,2,10,0.85,0.7,0.5453656315803528
Tracery Rose Window,79,Oracle,9,7,20,2,2,10,0.9,0.75,0.5652217268943787
Tracery Rose Window,80,PN,9,5,22,2,2,10,0.9500000000000001,0.8333333333333333,0.5460770726203918
Tracery Rose Window,80,Ignore,9,5,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5517094135284424
Tracery Rose Window,80,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5630802512168884
Tracery Rose Window,81,PN,9,5,22,2,2,10,0.9,0.5833333333333333,0.5251705646514893
Tracery Rose Window,81,Ignore,9,5,20,2,2,10,0.9,0.5833333333333333,0.5360361337661743
Tracery Rose Window,81,Oracle,9,7,20,2,2,10,0.9,0.5833333333333333,0.5370421409606934
Tracery Rose Window,82,PN,9,5,22,2,2,10,1.0,1.0,0.5616604089736938
Tracery Rose Window,82,Ignore,9,5,20,2,2,10,1.0,1.0,0.577664315700531
Tracery Rose Window,82,Oracle,9,7,20,2,2,10,1.0,1.0,0.5952849388122559
Tracery Rose Window,83,PN,9,5,22,2,2,10,0.9500000000000001,0.8333333333333333,0.5479334592819214
Tracery Rose Window,83,Ignore,9,5,20,2,2,10,0.9500000000000001,0.8333333333333333,0.558383584022522
Tracery Rose Window,83,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5675861835479736
Tracery Rose Window,84,PN,9,5,22,2,2,10,1.0,1.0,0.6098037362098694
Tracery Rose Window,84,Ignore,9,5,20,2,2,10,1.0,1.0,0.61629319190979
Tracery Rose Window,84,Oracle,9,7,20,2,2,10,1.0,1.0,0.6260863542556763
Tracery Rose Window,85,PN,9,5,22,2,2,10,0.9500000000000001,0.8333333333333333,0.5539728999137878
Tracery Rose Window,85,Ignore,9,5,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5650593042373657
Tracery Rose Window,85,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5769593715667725
Tracery Rose Window,86,PN,9,5,22,2,2,10,1.0,1.0,0.5716550946235657
Tracery Rose Window,86,Ignore,9,5,20,2,2,10,1.0,1.0,0.5778485536575317
Tracery Rose Window,86,Oracle,9,7,20,2,2,10,1.0,1.0,0.5846297740936279
Tracery Rose Window,87,PN,9,5,22,2,2,10,0.9,0.75,0.5705177187919617
Tracery Rose Window,87,Ignore,9,5,20,2,2,10,0.9,0.75,0.5770301222801208
Tracery Rose Window,87,Oracle,9,7,20,2,2,10,0.9,0.75,0.5860934257507324
Tracery Rose Window,88,PN,9,5,22,2,2,10,1.0,1.0,0.5588374137878418
Tracery Rose Window,88,Ignore,9,5,20,2,2,10,1.0,1.0,0.5661780834197998
Tracery Rose Window,88,Oracle,9,7,20,2,2,10,1.0,1.0,0.571237325668335
Tracery Rose Window,89,PN,9,5,22,2,2,10,1.0,1.0,0.6118757724761963
Tracery Rose Window,89,Ignore,9,5,20,2,2,10,1.0,1.0,0.6252956390380859
Tracery Rose Window,89,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.6358366012573242
Tracery Rose Window,90,PN,9,5,22,2,2,10,1.0,1.0,0.6155624389648438
Tracery Rose Window,90,Ignore,9,5,20,2,2,10,1.0,1.0,0.632926344871521
Tracery Rose Window,90,Oracle,9,7,20,2,2,10,1.0,1.0,0.6443222761154175
Tracery Rose Window,91,PN,9,5,22,2,2,10,1.0,1.0,0.5416595339775085
Tracery Rose Window,91,Ignore,9,5,20,2,2,10,1.0,1.0,0.547173798084259
Tracery Rose Window,91,Oracle,9,7,20,2,2,10,1.0,1.0,0.5572589635848999
Tracery Rose Window,92,PN,9,5,22,2,2,10,1.0,1.0,0.5111608505249023
Tracery Rose Window,92,Ignore,9,5,20,2,2,10,1.0,1.0,0.5203493237495422
Tracery Rose Window,92,Oracle,9,7,20,2,2,10,1.0,1.0,0.5398574471473694
Tracery Rose Window,93,PN,9,5,22,2,2,10,1.0,1.0,0.5455418229103088
Tracery Rose Window,93,Ignore,9,5,20,2,2,10,1.0,1.0,0.5595449209213257
Tracery Rose Window,93,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5643492937088013
Tracery Rose Window,94,PN,9,5,22,2,2,10,0.9,0.75,0.585456132888794
Tracery Rose Window,94,Ignore,9,5,20,2,2,10,0.9,0.75,0.5969944000244141
Tracery Rose Window,94,Oracle,9,7,20,2,2,10,0.9,0.75,0.6015415191650391
Tracery Rose Window,95,PN,9,5,22,2,2,10,0.9500000000000001,0.8333333333333333,0.5565696954727173
Tracery Rose Window,95,Ignore,9,5,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5774191617965698
Tracery Rose Window,95,Oracle,9,7,20,2,2,10,0.9500000000000001,0.8333333333333333,0.5954821109771729
Tracery Rose Window,96,PN,9,5,22,2,2,10,1.0,1.0,0.5512079000473022
Tracery Rose Window,96,Ignore,9,5,20,2,2,10,1.0,1.0,0.5598582029342651
Tracery Rose Window,96,Oracle,9,7,20,2,2,10,1.0,1.0,0.5774273872375488
Tracery Rose Window,97,PN,9,5,22,2,2,10,0.7999999999999999,0.45,0.5109230279922485
Tracery Rose Window,97,Ignore,9,5,20,2,2,10,0.7999999999999999,0.45,0.5291028022766113
Tracery Rose Window,97,Oracle,9,7,20,2,2,10,0.75,0.3666666666666667,0.5397342443466187
Tracery Rose Window,98,PN,9,5,22,2,2,10,1.0,1.0,0.5405106544494629
Tracery Rose Window,98,Ignore,9,5,20,2,2,10,1.0,1.0,0.5475078821182251
Tracery Rose Window,98,Oracle,9,7,20,2,2,10,1.0,1.0,0.565345287322998
Tracery Rose Window,99,PN,9,5,22,2,2,10,1.0,1.0,0.5794151425361633
Tracery Rose Window,99,Ignore,9,5,20,2,2,10,1.0,1.0,0.596588134765625
Tracery Rose Window,99,Oracle,9,7,20,2,2,10,1.0,1.0,0.6096336841583252
Triangular Pediment,0,PN,8,4,18,2,2,10,1.0,1.0,0.5289506912231445
Triangular Pediment,0,Ignore,8,4,16,2,2,10,1.0,1.0,0.5341188907623291
Triangular Pediment,0,Oracle,8,6,16,2,2,10,1.0,1.0,0.5396721959114075
Triangular Pediment,1,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5196077823638916
Triangular Pediment,1,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5261853933334351
Triangular Pediment,1,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5242774486541748
Triangular Pediment,2,PN,8,4,18,2,2,10,0.8500000000000001,0.5,0.5212527513504028
Triangular Pediment,2,Ignore,8,4,16,2,2,10,0.8500000000000001,0.5,0.5331716537475586
Triangular Pediment,2,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5540430545806885
Triangular Pediment,3,PN,8,4,18,2,2,10,0.9,0.75,0.5345562696456909
Triangular Pediment,3,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5441636443138123
Triangular Pediment,3,Oracle,8,6,16,2,2,10,1.0,1.0,0.5668738484382629
Triangular Pediment,4,PN,8,4,18,2,2,10,1.0,1.0,0.5178879499435425
Triangular Pediment,4,Ignore,8,4,16,2,2,10,1.0,1.0,0.525801420211792
Triangular Pediment,4,Oracle,8,6,16,2,2,10,1.0,1.0,0.5264201164245605
Triangular Pediment,5,PN,8,4,18,2,2,10,0.9,0.75,0.5205577611923218
Triangular Pediment,5,Ignore,8,4,16,2,2,10,0.9,0.75,0.5285604000091553
Triangular Pediment,5,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.546547532081604
Triangular Pediment,6,PN,8,4,18,2,2,10,1.0,1.0,0.5432916879653931
Triangular Pediment,6,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5471335649490356
Triangular Pediment,6,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5503880977630615
Triangular Pediment,7,PN,8,4,18,2,2,10,0.65,0.375,0.5048417448997498
Triangular Pediment,7,Ignore,8,4,16,2,2,10,0.7,0.39285714285714285,0.514411211013794
Triangular Pediment,7,Oracle,8,6,16,2,2,10,0.7,0.39285714285714285,0.5273680090904236
Triangular Pediment,8,PN,8,4,18,2,2,10,1.0,1.0,0.5332427024841309
Triangular Pediment,8,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5398637056350708
Triangular Pediment,8,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.545188307762146
Triangular Pediment,9,PN,8,4,18,2,2,10,1.0,1.0,0.5111846923828125
Triangular Pediment,9,Ignore,8,4,16,2,2,10,1.0,1.0,0.5171014070510864
Triangular Pediment,9,Oracle,8,6,16,2,2,10,1.0,1.0,0.5226651430130005
Triangular Pediment,10,PN,8,4,18,2,2,10,1.0,1.0,0.5272700190544128
Triangular Pediment,10,Ignore,8,4,16,2,2,10,1.0,1.0,0.5366251468658447
Triangular Pediment,10,Oracle,8,6,16,2,2,10,1.0,1.0,0.5506230592727661
Triangular Pediment,11,PN,8,4,18,2,2,10,1.0,1.0,0.5264699459075928
Triangular Pediment,11,Ignore,8,4,16,2,2,10,1.0,1.0,0.525921106338501
Triangular Pediment,11,Oracle,8,6,16,2,2,10,1.0,1.0,0.5200072526931763
Triangular Pediment,12,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5491456389427185
Triangular Pediment,12,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5526469349861145
Triangular Pediment,12,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5534918308258057
Triangular Pediment,13,PN,8,4,18,2,2,10,1.0,1.0,0.510601282119751
Triangular Pediment,13,Ignore,8,4,16,2,2,10,1.0,1.0,0.5167639255523682
Triangular Pediment,13,Oracle,8,6,16,2,2,10,1.0,1.0,0.5180192589759827
Triangular Pediment,14,PN,8,4,18,2,2,10,0.9,0.75,0.521803081035614
Triangular Pediment,14,Ignore,8,4,16,2,2,10,0.9,0.75,0.5297066569328308
Triangular Pediment,14,Oracle,8,6,16,2,2,10,0.8500000000000001,0.5,0.5369089841842651
Triangular Pediment,15,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5225539803504944
Triangular Pediment,15,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5303544402122498
Triangular Pediment,15,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5447885990142822
Triangular Pediment,16,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5413236618041992
Triangular Pediment,16,Ignore,8,4,16,2,2,10,0.9,0.75,0.5467482805252075
Triangular Pediment,16,Oracle,8,6,16,2,2,10,0.9,0.75,0.5494574308395386
Triangular Pediment,17,PN,8,4,18,2,2,10,1.0,1.0,0.5140177011489868
Triangular Pediment,17,Ignore,8,4,16,2,2,10,1.0,1.0,0.5210577249526978
Triangular Pediment,17,Oracle,8,6,16,2,2,10,1.0,1.0,0.5364018082618713
Triangular Pediment,18,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5200401544570923
Triangular Pediment,18,Ignore,8,4,16,2,2,10,0.85,0.7,0.5287531018257141
Triangular Pediment,18,Oracle,8,6,16,2,2,10,0.8,0.6666666666666666,0.5334339737892151
Triangular Pediment,19,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.531200110912323
Triangular Pediment,19,Ignore,8,4,16,2,2,10,0.9,0.5833333333333333,0.5336554646492004
Triangular Pediment,19,Oracle,8,6,16,2,2,10,0.9,0.5833333333333333,0.5257411003112793
Triangular Pediment,20,PN,8,4,18,2,2,10,1.0,1.0,0.5298480987548828
Triangular Pediment,20,Ignore,8,4,16,2,2,10,1.0,1.0,0.5375782251358032
Triangular Pediment,20,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5478005409240723
Triangular Pediment,21,PN,8,4,18,2,2,10,1.0,1.0,0.5559636354446411
Triangular Pediment,21,Ignore,8,4,16,2,2,10,1.0,1.0,0.5660830736160278
Triangular Pediment,21,Oracle,8,6,16,2,2,10,1.0,1.0,0.5725573897361755
Triangular Pediment,22,PN,8,4,18,2,2,10,1.0,1.0,0.536099374294281
Triangular Pediment,22,Ignore,8,4,16,2,2,10,1.0,1.0,0.5441802740097046
Triangular Pediment,22,Oracle,8,6,16,2,2,10,1.0,1.0,0.5378903150558472
Triangular Pediment,23,PN,8,4,18,2,2,10,0.9,0.75,0.5124870538711548
Triangular Pediment,23,Ignore,8,4,16,2,2,10,0.9,0.75,0.5223596096038818
Triangular Pediment,23,Oracle,8,6,16,2,2,10,0.9,0.75,0.5341737270355225
Triangular Pediment,24,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5196102857589722
Triangular Pediment,24,Ignore,8,4,16,2,2,10,0.9,0.75,0.5251123905181885
Triangular Pediment,24,Oracle,8,6,16,2,2,10,0.9,0.75,0.5234534740447998
Triangular Pediment,25,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5100258588790894
Triangular Pediment,25,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5200881958007812
Triangular Pediment,25,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5469455718994141
Triangular Pediment,26,PN,8,4,18,2,2,10,0.9,0.5833333333333333,0.5262078642845154
Triangular Pediment,26,Ignore,8,4,16,2,2,10,0.9,0.5833333333333333,0.5308416485786438
Triangular Pediment,26,Oracle,8,6,16,2,2,10,0.9,0.5833333333333333,0.5367130637168884
Triangular Pediment,27,PN,8,4,18,2,2,10,1.0,1.0,0.5261338949203491
Triangular Pediment,27,Ignore,8,4,16,2,2,10,1.0,1.0,0.5358278751373291
Triangular Pediment,27,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5464742183685303
Triangular Pediment,28,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5291577577590942
Triangular Pediment,28,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5382422208786011
Triangular Pediment,28,Oracle,8,6,16,2,2,10,0.9,0.5833333333333333,0.5450431108474731
Triangular Pediment,29,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5220864415168762
Triangular Pediment,29,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5298222303390503
Triangular Pediment,29,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5491548776626587
Triangular Pediment,30,PN,8,4,18,2,2,10,0.9,0.5833333333333333,0.5147079229354858
Triangular Pediment,30,Ignore,8,4,16,2,2,10,0.9,0.5833333333333333,0.5174751281738281
Triangular Pediment,30,Oracle,8,6,16,2,2,10,0.9,0.5833333333333333,0.5029932260513306
Triangular Pediment,31,PN,8,4,18,2,2,10,1.0,1.0,0.5303802490234375
Triangular Pediment,31,Ignore,8,4,16,2,2,10,1.0,1.0,0.5404958724975586
Triangular Pediment,31,Oracle,8,6,16,2,2,10,1.0,1.0,0.552241325378418
Triangular Pediment,32,PN,8,4,18,2,2,10,1.0,1.0,0.4623017907142639
Triangular Pediment,32,Ignore,8,4,16,2,2,10,1.0,1.0,0.47335511445999146
Triangular Pediment,32,Oracle,8,6,16,2,2,10,1.0,1.0,0.4976295530796051
Triangular Pediment,33,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5005553364753723
Triangular Pediment,33,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.514214277267456
Triangular Pediment,33,Oracle,8,6,16,2,2,10,1.0,1.0,0.5424855947494507
Triangular Pediment,34,PN,8,4,18,2,2,10,1.0,1.0,0.5222150087356567
Triangular Pediment,34,Ignore,8,4,16,2,2,10,1.0,1.0,0.5362011194229126
Triangular Pediment,34,Oracle,8,6,16,2,2,10,1.0,1.0,0.5554643273353577
Triangular Pediment,35,PN,8,4,18,2,2,10,1.0,1.0,0.4951753616333008
Triangular Pediment,35,Ignore,8,4,16,2,2,10,1.0,1.0,0.5002644658088684
Triangular Pediment,35,Oracle,8,6,16,2,2,10,1.0,1.0,0.5153733491897583
Triangular Pediment,36,PN,8,4,18,2,2,10,1.0,1.0,0.554967999458313
Triangular Pediment,36,Ignore,8,4,16,2,2,10,1.0,1.0,0.570938229560852
Triangular Pediment,36,Oracle,8,6,16,2,2,10,1.0,1.0,0.5840680003166199
Triangular Pediment,37,PN,8,4,18,2,2,10,0.9,0.5833333333333333,0.5052929520606995
Triangular Pediment,37,Ignore,8,4,16,2,2,10,0.9,0.5833333333333333,0.5140393972396851
Triangular Pediment,37,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5242305994033813
Triangular Pediment,38,PN,8,4,18,2,2,10,1.0,1.0,0.47674715518951416
Triangular Pediment,38,Ignore,8,4,16,2,2,10,1.0,1.0,0.48905807733535767
Triangular Pediment,38,Oracle,8,6,16,2,2,10,1.0,1.0,0.512765645980835
Triangular Pediment,39,PN,8,4,18,2,2,10,1.0,1.0,0.5340420007705688
Triangular Pediment,39,Ignore,8,4,16,2,2,10,1.0,1.0,0.5372759103775024
Triangular Pediment,39,Oracle,8,6,16,2,2,10,1.0,1.0,0.5425302386283875
Triangular Pediment,40,PN,8,4,18,2,2,10,0.9,0.5833333333333333,0.5297305583953857
Triangular Pediment,40,Ignore,8,4,16,2,2,10,0.9,0.5833333333333333,0.5398766398429871
Triangular Pediment,40,Oracle,8,6,16,2,2,10,0.9,0.5833333333333333,0.5513784289360046
Triangular Pediment,41,PN,8,4,18,2,2,10,0.65,0.29166666666666663,0.5010335445404053
Triangular Pediment,41,Ignore,8,4,16,2,2,10,0.65,0.29166666666666663,0.5069959759712219
Triangular Pediment,41,Oracle,8,6,16,2,2,10,0.6,0.26785714285714285,0.5056581497192383
Triangular Pediment,42,PN,8,4,18,2,2,10,0.85,0.7,0.5071179866790771
Triangular Pediment,42,Ignore,8,4,16,2,2,10,0.85,0.7,0.5159757733345032
Triangular Pediment,42,Oracle,8,6,16,2,2,10,0.9,0.75,0.539710521697998
Triangular Pediment,43,PN,8,4,18,2,2,10,1.0,1.0,0.5200643539428711
Triangular Pediment,43,Ignore,8,4,16,2,2,10,1.0,1.0,0.5307307243347168
Triangular Pediment,43,Oracle,8,6,16,2,2,10,1.0,1.0,0.5460184812545776
Triangular Pediment,44,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5241495370864868
Triangular Pediment,44,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5322585105895996
Triangular Pediment,44,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5380028486251831
Triangular Pediment,45,PN,8,4,18,2,2,10,1.0,1.0,0.5398141145706177
Triangular Pediment,45,Ignore,8,4,16,2,2,10,1.0,1.0,0.5418248176574707
Triangular Pediment,45,Oracle,8,6,16,2,2,10,1.0,1.0,0.5381479263305664
Triangular Pediment,46,PN,8,4,18,2,2,10,0.9,0.5833333333333333,0.47884178161621094
Triangular Pediment,46,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.49194857478141785
Triangular Pediment,46,Oracle,8,6,16,2,2,10,1.0,1.0,0.5154456496238708
Triangular Pediment,47,PN,8,4,18,2,2,10,1.0,1.0,0.4994800388813019
Triangular Pediment,47,Ignore,8,4,16,2,2,10,1.0,1.0,0.506615400314331
Triangular Pediment,47,Oracle,8,6,16,2,2,10,1.0,1.0,0.5209168195724487
Triangular Pediment,48,PN,8,4,18,2,2,10,1.0,1.0,0.5288059711456299
Triangular Pediment,48,Ignore,8,4,16,2,2,10,1.0,1.0,0.5345405340194702
Triangular Pediment,48,Oracle,8,6,16,2,2,10,1.0,1.0,0.5405635833740234
Triangular Pediment,49,PN,8,4,18,2,2,10,1.0,1.0,0.5200822353363037
Triangular Pediment,49,Ignore,8,4,16,2,2,10,1.0,1.0,0.5333919525146484
Triangular Pediment,49,Oracle,8,6,16,2,2,10,1.0,1.0,0.5525187849998474
Triangular Pediment,50,PN,8,4,18,2,2,10,0.9,0.5833333333333333,0.5060634016990662
Triangular Pediment,50,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.517655611038208
Triangular Pediment,50,Oracle,8,6,16,2,2,10,1.0,1.0,0.5310674905776978
Triangular Pediment,51,PN,8,4,18,2,2,10,0.8500000000000001,0.5,0.49027395248413086
Triangular Pediment,51,Ignore,8,4,16,2,2,10,0.8500000000000001,0.5,0.4997866153717041
Triangular Pediment,51,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5163822174072266
Triangular Pediment,52,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5401496887207031
Triangular Pediment,52,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5457746982574463
Triangular Pediment,52,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.557510256767273
Triangular Pediment,53,PN,8,4,18,2,2,10,0.9,0.75,0.5186067819595337
Triangular Pediment,53,Ignore,8,4,16,2,2,10,0.9,0.75,0.5316581726074219
Triangular Pediment,53,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5509825348854065
Triangular Pediment,54,PN,8,4,18,2,2,10,1.0,1.0,0.51899653673172
Triangular Pediment,54,Ignore,8,4,16,2,2,10,1.0,1.0,0.5309785604476929
Triangular Pediment,54,Oracle,8,6,16,2,2,10,1.0,1.0,0.5593026876449585
Triangular Pediment,55,PN,8,4,18,2,2,10,1.0,1.0,0.5282328128814697
Triangular Pediment,55,Ignore,8,4,16,2,2,10,1.0,1.0,0.5370343923568726
Triangular Pediment,55,Oracle,8,6,16,2,2,10,1.0,1.0,0.5502039194107056
Triangular Pediment,56,PN,8,4,18,2,2,10,0.9,0.75,0.5104579925537109
Triangular Pediment,56,Ignore,8,4,16,2,2,10,0.9,0.75,0.5185315012931824
Triangular Pediment,56,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5336161851882935
Triangular Pediment,57,PN,8,4,18,2,2,10,1.0,1.0,0.5117606520652771
Triangular Pediment,57,Ignore,8,4,16,2,2,10,1.0,1.0,0.5144278407096863
Triangular Pediment,57,Oracle,8,6,16,2,2,10,1.0,1.0,0.5089099407196045
Triangular Pediment,58,PN,8,4,18,2,2,10,1.0,1.0,0.5388363599777222
Triangular Pediment,58,Ignore,8,4,16,2,2,10,1.0,1.0,0.54041588306427
Triangular Pediment,58,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5382848978042603
Triangular Pediment,59,PN,8,4,18,2,2,10,1.0,1.0,0.5116103291511536
Triangular Pediment,59,Ignore,8,4,16,2,2,10,1.0,1.0,0.5170243978500366
Triangular Pediment,59,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.525432288646698
Triangular Pediment,60,PN,8,4,18,2,2,10,1.0,1.0,0.5255129933357239
Triangular Pediment,60,Ignore,8,4,16,2,2,10,1.0,1.0,0.5337334871292114
Triangular Pediment,60,Oracle,8,6,16,2,2,10,1.0,1.0,0.5448195934295654
Triangular Pediment,61,PN,8,4,18,2,2,10,1.0,1.0,0.5434192419052124
Triangular Pediment,61,Ignore,8,4,16,2,2,10,1.0,1.0,0.5530362129211426
Triangular Pediment,61,Oracle,8,6,16,2,2,10,1.0,1.0,0.5591614246368408
Triangular Pediment,62,PN,8,4,18,2,2,10,0.8,0.41666666666666663,0.5225034952163696
Triangular Pediment,62,Ignore,8,4,16,2,2,10,0.8500000000000001,0.5,0.5364933013916016
Triangular Pediment,62,Oracle,8,6,16,2,2,10,0.9,0.75,0.5521539449691772
Triangular Pediment,63,PN,8,4,18,2,2,10,1.0,1.0,0.5175436735153198
Triangular Pediment,63,Ignore,8,4,16,2,2,10,1.0,1.0,0.5274964570999146
Triangular Pediment,63,Oracle,8,6,16,2,2,10,1.0,1.0,0.540324330329895
Triangular Pediment,64,PN,8,4,18,2,2,10,1.0,1.0,0.527649998664856
Triangular Pediment,64,Ignore,8,4,16,2,2,10,1.0,1.0,0.5339579582214355
Triangular Pediment,64,Oracle,8,6,16,2,2,10,1.0,1.0,0.5371907353401184
Triangular Pediment,65,PN,8,4,18,2,2,10,1.0,1.0,0.5203759670257568
Triangular Pediment,65,Ignore,8,4,16,2,2,10,1.0,1.0,0.525912880897522
Triangular Pediment,65,Oracle,8,6,16,2,2,10,1.0,1.0,0.535739004611969
Triangular Pediment,66,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5633683204650879
Triangular Pediment,66,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5689290761947632
Triangular Pediment,66,Oracle,8,6,16,2,2,10,0.8,0.6666666666666666,0.572555422782898
Triangular Pediment,67,PN,8,4,18,2,2,10,1.0,1.0,0.508509635925293
Triangular Pediment,67,Ignore,8,4,16,2,2,10,1.0,1.0,0.5136994123458862
Triangular Pediment,67,Oracle,8,6,16,2,2,10,1.0,1.0,0.514585554599762
Triangular Pediment,68,PN,8,4,18,2,2,10,0.9,0.75,0.540103554725647
Triangular Pediment,68,Ignore,8,4,16,2,2,10,0.9,0.75,0.5501830577850342
Triangular Pediment,68,Oracle,8,6,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5676471590995789
Triangular Pediment,69,PN,8,4,18,2,2,10,1.0,1.0,0.5386223793029785
Triangular Pediment,69,Ignore,8,4,16,2,2,10,1.0,1.0,0.5468665361404419
Triangular Pediment,69,Oracle,8,6,16,2,2,10,1.0,1.0,0.5565057992935181
Triangular Pediment,70,PN,8,4,18,2,2,10,1.0,1.0,0.4955819547176361
Triangular Pediment,70,Ignore,8,4,16,2,2,10,1.0,1.0,0.5014948844909668
Triangular Pediment,70,Oracle,8,6,16,2,2,10,1.0,1.0,0.5064210891723633
Triangular Pediment,71,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.5350276231765747
Triangular Pediment,71,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5430049300193787
Triangular Pediment,71,Oracle,8,6,16,2,2,10,0.9,0.5833333333333333,0.5427591800689697
Triangular Pediment,72,PN,8,4,18,2,2,10,0.85,0.7,0.5081398487091064
Triangular Pediment,72,Ignore,8,4,16,2,2,10,0.9500000000000001,0.8333333333333333,0.5156229138374329
Triangular Pediment,72,Oracle,8,6,16,2,2,10,1.0,1.0,0.5305314064025879
Triangular Pediment,73,PN,8,4,18,2,2,10,0.9500000000000001,0.8333333333333333,0.48170754313468933
Triangular Pediment,73,Ignore,8,4,16,2,2,10,1.0,1.0,0.48862507939338684
Triangular Pediment,73,Oracle,8,6,16,2,2,10,1.0,1.0,0.5032573938369751
